3,131129E+2	1,206004E+3	6,068133E+3
3,128131E+2	1,205966E+3	6,092201E+3
3,126341E+2	1,205774E+3	6,115290E+3
3,125685E+2	1,205577E+3	6,139649E+3
3,124868E+2	1,205451E+3	6,163606E+3
3,123641E+2	1,205274E+3	6,189128E+3
3,121540E+2	1,205072E+3	6,212245E+3
3,120409E+2	1,204993E+3	6,236674E+3
3,122356E+2	1,204711E+3	6,261259E+3
3,117896E+2	1,204631E+3	6,286177E+3
3,119515E+2	1,204290E+3	6,311785E+3
3,116237E+2	1,204123E+3	6,336348E+3
3,116202E+2	1,204003E+3	6,361975E+3
3,113594E+2	1,203664E+3	6,386932E+3
3,116488E+2	1,203601E+3	6,413666E+3
3,112648E+2	1,203409E+3	6,439873E+3
3,112966E+2	1,203077E+3	6,465955E+3
3,112313E+2	1,202961E+3	6,489377E+3
3,108531E+2	1,202778E+3	6,519009E+3
3,107494E+2	1,202567E+3	6,543657E+3
3,106016E+2	1,202349E+3	6,569867E+3
3,105746E+2	1,202152E+3	6,595813E+3
3,104493E+2	1,201945E+3	6,622973E+3
3,102471E+2	1,201693E+3	6,650542E+3
3,101280E+2	1,201466E+3	6,677878E+3
3,099855E+2	1,201263E+3	6,706163E+3
3,096182E+2	1,201024E+3	6,733636E+3
3,098571E+2	1,200787E+3	6,760837E+3
3,093475E+2	1,200563E+3	6,787261E+3
3,094085E+2	1,200328E+3	6,815767E+3
3,094383E+2	1,200082E+3	6,845510E+3
3,091222E+2	1,199794E+3	6,873623E+3
3,090658E+2	1,199583E+3	6,902021E+3
3,090954E+2	1,199384E+3	6,930974E+3
3,087712E+2	1,199038E+3	6,959405E+3
3,088489E+2	1,198784E+3	6,987242E+3
3,085988E+2	1,198557E+3	7,015845E+3
3,085301E+2	1,198370E+3	7,046249E+3
3,083200E+2	1,198089E+3	7,074689E+3
3,082513E+2	1,197800E+3	7,104651E+3
3,081091E+2	1,197603E+3	7,134564E+3
3,080429E+2	1,197346E+3	7,162781E+3
3,079024E+2	1,197016E+3	7,193210E+3
3,077324E+2	1,196765E+3	7,224247E+3
3,077026E+2	1,196528E+3	7,254870E+3
3,075230E+2	1,196263E+3	7,283525E+3
3,072110E+2	1,195963E+3	7,314622E+3
3,073816E+2	1,195703E+3	7,344745E+3
3,071958E+2	1,195429E+3	7,375882E+3
3,073934E+2	1,195214E+3	7,405672E+3
3,070271E+2	1,194901E+3	7,436456E+3
3,066443E+2	1,194654E+3	7,468041E+3
3,067734E+2	1,194332E+3	7,498438E+3
3,067960E+2	1,194061E+3	7,529528E+3
3,067038E+2	1,193791E+3	7,562481E+3
3,064943E+2	1,193451E+3	7,593771E+3
3,064195E+2	1,193146E+3	7,623828E+3
3,060747E+2	1,192901E+3	7,655569E+3
3,063797E+2	1,192658E+3	7,687605E+3
3,059703E+2	1,192386E+3	7,720693E+3
3,058554E+2	1,192082E+3	7,751812E+3
3,058954E+2	1,191760E+3	7,784438E+3
3,056662E+2	1,191385E+3	7,816205E+3
3,055904E+2	1,191098E+3	7,846994E+3
3,053976E+2	1,190840E+3	7,879551E+3
3,053154E+2	1,190571E+3	7,913530E+3
3,052386E+2	1,190249E+3	7,946734E+3
3,051985E+2	1,189956E+3	7,980175E+3
3,049793E+2	1,189596E+3	8,010410E+3
3,047786E+2	1,189308E+3	8,046123E+3
3,050906E+2	1,188913E+3	8,077512E+3
3,047264E+2	1,188651E+3	8,110688E+3
3,046783E+2	1,188374E+3	8,143075E+3
3,042598E+2	1,188015E+3	8,176451E+3
3,043469E+2	1,187747E+3	8,211395E+3
3,042346E+2	1,187448E+3	8,246402E+3
3,041967E+2	1,187131E+3	8,279450E+3
3,040045E+2	1,186781E+3	8,314903E+3
3,038868E+2	1,186468E+3	8,347409E+3
3,040590E+2	1,186040E+3	8,382985E+3
3,038011E+2	1,185871E+3	8,419837E+3
3,035401E+2	1,185473E+3	8,455901E+3
3,036689E+2	1,185165E+3	8,489880E+3
3,034014E+2	1,184819E+3	8,526255E+3
3,033797E+2	1,184467E+3	8,564024E+3
3,031594E+2	1,184162E+3	8,598671E+3
3,029934E+2	1,183765E+3	8,633991E+3
3,028276E+2	1,183501E+3	8,670411E+3
3,026330E+2	1,183190E+3	8,711988E+3
3,024588E+2	1,182800E+3	8,747457E+3
3,024500E+2	1,182449E+3	8,787503E+3
3,022696E+2	1,182053E+3	8,826975E+3
3,020946E+2	1,181794E+3	8,866103E+3
3,020902E+2	1,181379E+3	8,904729E+3
3,018617E+2	1,181098E+3	8,945787E+3
3,017978E+2	1,180610E+3	8,985349E+3
3,016830E+2	1,180338E+3	9,027217E+3
3,015552E+2	1,180024E+3	9,066285E+3
