2.630556E+2	8.444223E+2	6.762033E+4
2.632276E+2	8.446096E+2	6.742051E+4
2.634285E+2	8.448368E+2	6.716591E+4
2.634733E+2	8.450157E+2	6.696868E+4
2.636461E+2	8.452308E+2	6.675488E+4
2.636290E+2	8.454336E+2	6.652681E+4
2.637423E+2	8.456497E+2	6.628492E+4
2.638445E+2	8.458291E+2	6.605937E+4
2.636532E+2	8.460894E+2	6.585790E+4
2.641500E+2	8.463032E+2	6.562352E+4
2.640244E+2	8.465005E+2	6.539622E+4
2.640940E+2	8.467308E+2	6.516020E+4
2.641910E+2	8.469749E+2	6.495168E+4
2.641861E+2	8.471251E+2	6.471583E+4
2.641936E+2	8.473312E+2	6.448664E+4
2.643359E+2	8.476001E+2	6.423557E+4
2.645440E+2	8.477783E+2	6.400678E+4
2.643945E+2	8.480169E+2	6.378613E+4
2.646903E+2	8.482159E+2	6.354100E+4
2.647236E+2	8.485050E+2	6.331511E+4
2.648376E+2	8.487105E+2	6.304968E+4
2.651425E+2	8.489174E+2	6.283910E+4
2.649457E+2	8.491201E+2	6.258958E+4
2.649111E+2	8.494073E+2	6.235751E+4
2.651471E+2	8.496021E+2	6.210786E+4
2.654582E+2	8.498727E+2	6.185699E+4
2.653833E+2	8.500597E+2	6.161125E+4
2.654124E+2	8.503331E+2	6.135868E+4
2.654990E+2	8.505935E+2	6.113102E+4
2.658652E+2	8.508222E+2	6.085827E+4
2.657384E+2	8.510640E+2	6.063762E+4
2.660138E+2	8.513133E+2	6.039199E+4
2.660284E+2	8.516005E+2	6.012425E+4
2.662073E+2	8.517759E+2	5.990406E+4
2.663459E+2	8.520240E+2	5.965422E+4
2.663393E+2	8.523373E+2	5.937437E+4
2.664478E+2	8.525782E+2	5.913907E+4
2.665521E+2	8.528421E+2	5.886472E+4
2.666877E+2	8.531398E+2	5.861608E+4
2.668414E+2	8.533729E+2	5.837359E+4
2.669848E+2	8.536317E+2	5.813378E+4
2.670668E+2	8.539022E+2	5.785385E+4
2.670475E+2	8.541315E+2	5.762382E+4
2.672245E+2	8.544133E+2	5.736148E+4
2.674978E+2	8.547208E+2	5.707821E+4
2.675068E+2	8.549548E+2	5.684658E+4
2.675115E+2	8.553108E+2	5.657949E+4
2.677043E+2	8.554657E+2	5.632660E+4
2.677172E+2	8.558262E+2	5.605767E+4
2.680326E+2	8.561240E+2	5.580015E+4
2.679466E+2	8.563985E+2	5.552576E+4
2.682381E+2	8.567151E+2	5.527551E+4
2.681984E+2	8.569634E+2	5.502484E+4
2.683534E+2	8.572395E+2	5.473645E+4
2.684482E+2	8.575595E+2	5.450348E+4
2.685150E+2	8.578627E+2	5.423620E+4
2.688635E+2	8.581452E+2	5.396900E+4
2.688218E+2	8.584691E+2	5.368352E+4
2.691374E+2	8.588462E+2	5.342736E+4
2.689485E+2	8.590980E+2	5.316858E+4
2.691894E+2	8.594298E+2	5.289212E+4
2.692589E+2	8.597766E+2	5.262787E+4
2.692777E+2	8.601104E+2	5.236762E+4
2.694335E+2	8.603925E+2	5.211365E+4
2.697020E+2	8.607317E+2	5.183632E+4
2.697567E+2	8.610522E+2	5.158807E+4
2.698250E+2	8.613752E+2	5.132023E+4
2.700572E+2	8.617142E+2	5.106603E+4
2.700878E+2	8.620501E+2	5.079138E+4
2.702612E+2	8.623615E+2	5.052578E+4
2.704202E+2	8.626970E+2	5.026901E+4
2.707367E+2	8.630621E+2	5.001986E+4
2.707430E+2	8.634005E+2	4.974316E+4
2.709864E+2	8.637318E+2	4.949202E+4
2.710292E+2	8.640858E+2	4.925196E+4
2.711119E+2	8.644435E+2	4.899083E+4
2.712866E+2	8.647547E+2	4.873417E+4
2.712618E+2	8.651430E+2	4.847382E+4
2.714407E+2	8.654532E+2	4.822634E+4
2.714171E+2	8.658397E+2	4.798215E+4
